2024-8-2 23:01:38-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.7.2\resources\resources\3d\engine\editor\assets\default_cubemap background: #aaff85; color: #000; color: #000;
2024-8-3 00:19:12-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,1baf0fc9-befa-459c-8bdd-af1a450a0319,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,28d6d6b8-3f66-4a73-9795-17a0852ba2d4,ec8106fe-05bf-4e94-943c-e0d3b7bb5e45,620b6bf3-0369-4560-837f-2a2c00b73c26,2df0a40b-26c2-47ce-be0d-4d3cd4164737,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
2024-8-3 00:19:12-debug: Number of scenes: 2
2024-8-3 00:19:12-debug: run build task Query and organize assets success in 2 ms √7%
2024-8-3 00:19:12-debug: Organize scripts start7%
2024-8-3 00:19:12-debug: // ---- build task Organize scripts ----
2024-8-3 00:19:12-debug: Process: heapTotal 219.68MB heapUsed 208.55MB rss 224.07MB
2024-8-3 00:19:12-debug: sort script group...
2024-8-3 00:19:12-debug: // ---- build task Query and organize assets ---- (2ms)
2024-8-3 00:19:12-debug: // ---- build task Organize scripts ---- (1ms)
2024-8-3 00:19:12-debug: run build task Organize scripts success in 1 ms √10%
2024-8-3 00:19:12-debug: Init settings and config start10%
2024-8-3 00:19:12-debug: // ---- build task Init settings and config ----
2024-8-3 00:19:12-debug: Process: heapTotal 219.68MB heapUsed 207.86MB rss 223.29MB
2024-8-3 00:19:12-debug: // ---- build task Init settings and config ---- (1ms)
2024-8-3 00:19:12-debug: builder.tasks.settings.macro start11%
2024-8-3 00:19:12-debug: run build task Init settings and config success in 1 ms √11%
2024-8-3 00:19:12-debug: builder.tasks.settings.macro does not defined in i18n
2024-8-3 00:19:12-debug: Process: heapTotal 219.68MB heapUsed 207.90MB rss 223.33MB
2024-8-3 00:19:12-debug: // ---- build task builder.tasks.settings.macro ----
2024-8-3 00:19:12-debug: run build task builder.tasks.settings.macro success in 0 ms √11%
2024-8-3 00:19:12-debug: Process: heapTotal 219.68MB heapUsed 207.94MB rss 223.32MB
2024-8-3 00:19:12-debug: // ---- build task Sort some build options to settings.json ----
2024-8-3 00:19:12-debug: Sort some build options to settings.json start11%
2024-8-3 00:19:12-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
2024-8-3 00:19:12-debug: custom joint texture layouts start12%
2024-8-3 00:19:12-debug: run build task Sort some build options to settings.json success in 1 ms √12%
2024-8-3 00:19:12-debug: // ---- build task custom joint texture layouts ----
2024-8-3 00:19:12-debug: Process: heapTotal 219.68MB heapUsed 208.01MB rss 223.43MB
2024-8-3 00:19:12-debug: run build task custom joint texture layouts success in 1 ms √12%
2024-8-3 00:19:12-debug: // ---- build task custom joint texture layouts ---- (1ms)
2024-8-3 00:19:12-debug: custom joint physics start12%
2024-8-3 00:19:12-debug: // ---- build task custom joint physics ----
2024-8-3 00:19:12-debug: Process: heapTotal 219.68MB heapUsed 208.04MB rss 223.46MB
2024-8-3 00:19:12-debug: // ---- build task custom joint physics ---- (1ms)
2024-8-3 00:19:12-debug: run build task custom joint physics success in 1 ms √13%
2024-8-3 00:19:12-debug: Fill script data to settings start13%
2024-8-3 00:19:12-debug: // ---- build task Fill script data to settings ----
2024-8-3 00:19:12-debug: Process: heapTotal 219.68MB heapUsed 208.07MB rss 223.49MB
2024-8-3 00:19:12-debug: run build task Fill script data to settings success in 0 ms √13%
2024-8-3 00:19:12-debug: Fill scene data to settings start13%
2024-8-3 00:19:12-debug: // ---- build task Fill scene data to settings ----
2024-8-3 00:19:12-debug: Process: heapTotal 219.68MB heapUsed 208.09MB rss 223.52MB
2024-8-3 00:19:12-debug: run build task Fill scene data to settings success in 0 ms √14%
2024-8-3 00:19:12-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
2024-8-3 00:19:12-debug: Process: heapTotal 219.68MB heapUsed 208.12MB rss 223.55MB
2024-8-3 00:19:12-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
2024-8-3 00:19:12-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
2024-8-3 00:19:12-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
2024-8-3 00:19:12-debug: Generate md5AssetsMap from suffixMap to settings start14%
2024-8-3 00:19:12-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
2024-8-3 00:19:12-debug: Process: heapTotal 219.68MB heapUsed 208.20MB rss 223.63MB
2024-8-3 00:19:12-debug: options.md5Cache is false.
2024-8-3 00:19:12-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
2024-8-3 00:19:12-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
2024-8-3 00:20:20-debug: start refresh asset from C:\D-Disk\cocos project\ScrollTest\assets\resources\prefab\item.prefab...
2024-8-3 00:20:20-debug: %cImport%c: C:\D-Disk\cocos project\ScrollTest\assets\resources\prefab\item.prefabbackground: #aaff85; color: #000;color: #000;
2024-8-3 00:20:20-debug: refresh asset C:\D-Disk\cocos project\ScrollTest\assets\resources\prefab success
2024-8-3 00:20:20-debug: refresh db internal success
2024-8-3 00:20:20-debug: asset-db:worker-effect-data-processing (134ms)
2024-8-3 00:20:20-debug: refresh db assets success
2024-8-3 00:20:20-debug: asset-db:refresh-all-database (180ms)
2024-8-3 00:20:21-debug: programming:execute-script (2ms)
2024-8-3 00:20:22-debug: Query all assets info in project
2024-8-3 00:20:22-debug: BuildAssetLibrary query-assets with assets 520
2024-8-3 00:20:22-debug:   Number of other assets: 376
2024-8-3 00:20:22-debug: init custom config: keepNodeUuid: false, useCache: true
2024-8-3 00:20:22-debug:   Number of all scenes: 2
2024-8-3 00:20:22-debug:   Number of all scripts: 3
2024-8-3 00:20:22-debug: Query asset bundle start0%
2024-8-3 00:20:22-debug: // ---- build task Query asset bundle ----
2024-8-3 00:20:22-debug: Process: heapTotal 216.63MB heapUsed 196.62MB rss 219.57MB
2024-8-3 00:20:22-debug: run build task Query asset bundle success in 4 ms √3%
2024-8-3 00:20:22-debug: // ---- build task Query asset bundle ---- (4ms)
2024-8-3 00:20:22-debug: Query and organize assets start3%
2024-8-3 00:20:22-debug: // ---- build task Query and organize assets ----
2024-8-3 00:20:22-debug: Process: heapTotal 216.63MB heapUsed 198.34MB rss 219.73MB
2024-8-3 00:20:22-debug: init bundle assets
2024-8-3 00:20:22-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,1baf0fc9-befa-459c-8bdd-af1a450a0319,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,28d6d6b8-3f66-4a73-9795-17a0852ba2d4,ec8106fe-05bf-4e94-943c-e0d3b7bb5e45,620b6bf3-0369-4560-837f-2a2c00b73c26,2df0a40b-26c2-47ce-be0d-4d3cd4164737,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
2024-8-3 00:20:22-debug: Number of scenes: 2
2024-8-3 00:20:22-debug: // ---- build task Query and organize assets ---- (2ms)
2024-8-3 00:20:22-debug: run build task Query and organize assets success in 2 ms √7%
2024-8-3 00:20:22-debug: Organize scripts start7%
2024-8-3 00:20:22-debug: Process: heapTotal 216.63MB heapUsed 198.53MB rss 219.77MB
2024-8-3 00:20:22-debug: // ---- build task Organize scripts ----
2024-8-3 00:20:22-debug: sort script group...
2024-8-3 00:20:22-debug: run build task Organize scripts success in 0 ms √10%
2024-8-3 00:20:22-debug: Init settings and config start10%
2024-8-3 00:20:22-debug: Process: heapTotal 216.63MB heapUsed 198.56MB rss 219.70MB
2024-8-3 00:20:22-debug: // ---- build task Init settings and config ----
2024-8-3 00:20:22-debug: // ---- build task Init settings and config ---- (1ms)
2024-8-3 00:20:22-debug: run build task Init settings and config success in 1 ms √11%
2024-8-3 00:20:22-debug: builder.tasks.settings.macro start11%
2024-8-3 00:20:22-debug: builder.tasks.settings.macro does not defined in i18n
2024-8-3 00:20:22-debug: // ---- build task builder.tasks.settings.macro ----
2024-8-3 00:20:22-debug: Process: heapTotal 216.63MB heapUsed 198.60MB rss 219.60MB
2024-8-3 00:20:22-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
2024-8-3 00:20:22-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
2024-8-3 00:20:22-debug: Sort some build options to settings.json start11%
2024-8-3 00:20:22-debug: // ---- build task Sort some build options to settings.json ----
2024-8-3 00:20:22-debug: Process: heapTotal 216.63MB heapUsed 198.63MB rss 219.53MB
2024-8-3 00:20:22-debug: // ---- build task Sort some build options to settings.json ---- (2ms)
2024-8-3 00:20:22-debug: run build task Sort some build options to settings.json success in 2 ms √12%
2024-8-3 00:20:22-debug: custom joint texture layouts start12%
2024-8-3 00:20:22-debug: // ---- build task custom joint texture layouts ----
2024-8-3 00:20:22-debug: Process: heapTotal 216.63MB heapUsed 198.71MB rss 219.55MB
2024-8-3 00:20:22-debug: // ---- build task custom joint texture layouts ---- (1ms)
2024-8-3 00:20:22-debug: run build task custom joint texture layouts success in 1 ms √12%
2024-8-3 00:20:22-debug: custom joint physics start12%
2024-8-3 00:20:22-debug: // ---- build task custom joint physics ----
2024-8-3 00:20:22-debug: Process: heapTotal 216.63MB heapUsed 198.74MB rss 219.55MB
2024-8-3 00:20:22-debug: // ---- build task custom joint physics ---- (1ms)
2024-8-3 00:20:22-debug: run build task custom joint physics success in 1 ms √13%
2024-8-3 00:20:22-debug: Fill script data to settings start13%
2024-8-3 00:20:22-debug: // ---- build task Fill script data to settings ----
2024-8-3 00:20:22-debug: Process: heapTotal 216.63MB heapUsed 198.77MB rss 219.55MB
2024-8-3 00:20:22-debug: // ---- build task Fill script data to settings ---- (1ms)
2024-8-3 00:20:22-debug: run build task Fill script data to settings success in 1 ms √13%
2024-8-3 00:20:22-debug: Fill scene data to settings start13%
2024-8-3 00:20:22-debug: // ---- build task Fill scene data to settings ----
2024-8-3 00:20:22-debug: Process: heapTotal 216.63MB heapUsed 198.80MB rss 219.56MB
2024-8-3 00:20:22-debug: run build task Fill scene data to settings success in 0 ms √14%
2024-8-3 00:20:22-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
2024-8-3 00:20:22-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
2024-8-3 00:20:22-debug: Process: heapTotal 216.63MB heapUsed 198.82MB rss 219.56MB
2024-8-3 00:20:22-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 0 ms √14%
2024-8-3 00:20:22-debug: Generate md5AssetsMap from suffixMap to settings start14%
2024-8-3 00:20:22-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
2024-8-3 00:20:22-debug: Process: heapTotal 216.63MB heapUsed 198.89MB rss 219.57MB
2024-8-3 00:20:22-debug: options.md5Cache is false.
2024-8-3 00:20:22-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 0 ms √15%
2024-8-3 00:21:27-debug: refresh db internal success
2024-8-3 00:21:27-debug: asset-db:worker-effect-data-processing (279ms)
2024-8-3 00:21:27-debug: refresh db assets success
2024-8-3 00:21:27-debug: asset-db:refresh-all-database (414ms)
2024-8-3 00:22:48-debug: refresh db internal success
2024-8-3 00:22:48-debug: asset-db:worker-effect-data-processing (118ms)
2024-8-3 00:22:48-debug: refresh db assets success
2024-8-3 00:22:48-debug: asset-db:refresh-all-database (160ms)
2024-8-3 00:23:01-debug: programming:execute-script (3ms)
2024-8-3 00:23:01-debug: Query all assets info in project
2024-8-3 00:23:01-debug: BuildAssetLibrary query-assets with assets 520
2024-8-3 00:23:01-debug: init custom config: keepNodeUuid: false, useCache: true
2024-8-3 00:23:01-debug:   Number of all scripts: 3
2024-8-3 00:23:01-debug:   Number of other assets: 376
2024-8-3 00:23:01-debug:   Number of all scenes: 2
2024-8-3 00:23:01-debug: Query asset bundle start0%
2024-8-3 00:23:01-debug: // ---- build task Query asset bundle ----
2024-8-3 00:23:01-debug: Process: heapTotal 209.48MB heapUsed 196.56MB rss 211.27MB
2024-8-3 00:23:01-debug: // ---- build task Query asset bundle ---- (6ms)
2024-8-3 00:23:01-debug: run build task Query asset bundle success in 6 ms √3%
2024-8-3 00:23:01-debug: Process: heapTotal 209.48MB heapUsed 196.87MB rss 211.28MB
2024-8-3 00:23:01-debug: Query and organize assets start3%
2024-8-3 00:23:01-debug: init bundle assets
2024-8-3 00:23:01-debug: // ---- build task Query and organize assets ----
2024-8-3 00:23:01-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,1baf0fc9-befa-459c-8bdd-af1a450a0319,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,28d6d6b8-3f66-4a73-9795-17a0852ba2d4,ec8106fe-05bf-4e94-943c-e0d3b7bb5e45,620b6bf3-0369-4560-837f-2a2c00b73c26,2df0a40b-26c2-47ce-be0d-4d3cd4164737,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
2024-8-3 00:23:01-debug: Number of scenes: 2
2024-8-3 00:23:01-debug: // ---- build task Query and organize assets ---- (3ms)
2024-8-3 00:23:01-debug: run build task Query and organize assets success in 3 ms √7%
2024-8-3 00:23:01-debug: // ---- build task Organize scripts ----
2024-8-3 00:23:01-debug: Organize scripts start7%
2024-8-3 00:23:01-debug: Process: heapTotal 209.48MB heapUsed 197.06MB rss 211.49MB
2024-8-3 00:23:01-debug: sort script group...
2024-8-3 00:23:01-debug: run build task Organize scripts success in 0 ms √10%
2024-8-3 00:23:01-debug: // ---- build task Init settings and config ----
2024-8-3 00:23:01-debug: Init settings and config start10%
2024-8-3 00:23:01-debug: Process: heapTotal 209.48MB heapUsed 197.09MB rss 211.52MB
2024-8-3 00:23:01-debug: run build task Init settings and config success in 0 ms √11%
2024-8-3 00:23:01-debug: builder.tasks.settings.macro does not defined in i18n
2024-8-3 00:23:01-debug: builder.tasks.settings.macro start11%
2024-8-3 00:23:01-debug: // ---- build task builder.tasks.settings.macro ----
2024-8-3 00:23:01-debug: Process: heapTotal 209.48MB heapUsed 197.12MB rss 211.56MB
2024-8-3 00:23:01-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
2024-8-3 00:23:01-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
2024-8-3 00:23:01-debug: Sort some build options to settings.json start11%
2024-8-3 00:23:01-debug: // ---- build task Sort some build options to settings.json ----
2024-8-3 00:23:01-debug: Process: heapTotal 209.48MB heapUsed 197.16MB rss 211.60MB
2024-8-3 00:23:01-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
2024-8-3 00:23:01-debug: run build task Sort some build options to settings.json success in 1 ms √12%
2024-8-3 00:23:01-debug: custom joint texture layouts start12%
2024-8-3 00:23:01-debug: // ---- build task custom joint texture layouts ----
2024-8-3 00:23:01-debug: Process: heapTotal 209.48MB heapUsed 197.23MB rss 211.71MB
2024-8-3 00:23:01-debug: run build task custom joint texture layouts success in 0 ms √12%
2024-8-3 00:23:01-debug: custom joint physics start12%
2024-8-3 00:23:01-debug: // ---- build task custom joint physics ----
2024-8-3 00:23:01-debug: Process: heapTotal 209.48MB heapUsed 197.26MB rss 211.73MB
2024-8-3 00:23:01-debug: run build task custom joint physics success in 0 ms √13%
2024-8-3 00:23:01-debug: Process: heapTotal 209.48MB heapUsed 197.28MB rss 211.76MB
2024-8-3 00:23:01-debug: // ---- build task Fill script data to settings ----
2024-8-3 00:23:01-debug: Fill script data to settings start13%
2024-8-3 00:23:01-debug: run build task Fill script data to settings success in 0 ms √13%
2024-8-3 00:23:01-debug: Fill scene data to settings start13%
2024-8-3 00:23:01-debug: // ---- build task Fill scene data to settings ----
2024-8-3 00:23:01-debug: Process: heapTotal 209.48MB heapUsed 197.31MB rss 211.79MB
2024-8-3 00:23:01-debug: // ---- build task Fill scene data to settings ---- (1ms)
2024-8-3 00:23:01-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
2024-8-3 00:23:01-debug: run build task Fill scene data to settings success in 1 ms √14%
2024-8-3 00:23:01-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
2024-8-3 00:23:01-debug: Process: heapTotal 209.48MB heapUsed 197.34MB rss 211.82MB
2024-8-3 00:23:01-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
2024-8-3 00:23:01-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
2024-8-3 00:23:01-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
2024-8-3 00:23:01-debug: Generate md5AssetsMap from suffixMap to settings start14%
2024-8-3 00:23:01-debug: Process: heapTotal 209.48MB heapUsed 197.41MB rss 211.89MB
2024-8-3 00:23:01-debug: options.md5Cache is false.
2024-8-3 00:23:01-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 0 ms √15%
2024-8-3 00:23:56-debug: refresh db internal success
2024-8-3 00:23:56-debug: asset-db:worker-effect-data-processing (253ms)
2024-8-3 00:23:56-debug: refresh db assets success
2024-8-3 00:23:56-debug: asset-db:refresh-all-database (355ms)
2024-8-3 00:24:52-debug: refresh db internal success
2024-8-3 00:24:52-debug: asset-db:worker-effect-data-processing (317ms)
2024-8-3 00:24:52-debug: refresh db assets success
2024-8-3 00:24:52-debug: asset-db:refresh-all-database (466ms)
2024-8-3 00:24:58-debug: programming:execute-script (2ms)
2024-8-3 00:24:58-debug: Query all assets info in project
2024-8-3 00:24:58-debug: BuildAssetLibrary query-assets with assets 520
2024-8-3 00:24:58-debug: init custom config: keepNodeUuid: false, useCache: true
2024-8-3 00:24:58-debug:   Number of all scenes: 2
2024-8-3 00:24:58-debug:   Number of all scripts: 3
2024-8-3 00:24:58-debug:   Number of other assets: 376
2024-8-3 00:24:58-debug: Query asset bundle start0%
2024-8-3 00:24:58-debug: Process: heapTotal 212.43MB heapUsed 198.87MB rss 216.31MB
2024-8-3 00:24:58-debug: // ---- build task Query asset bundle ----
2024-8-3 00:24:58-debug: // ---- build task Query asset bundle ---- (3ms)
2024-8-3 00:24:58-debug: run build task Query asset bundle success in 3 ms √3%
2024-8-3 00:24:58-debug: Process: heapTotal 214.43MB heapUsed 199.92MB rss 216.62MB
2024-8-3 00:24:58-debug: Query and organize assets start3%
2024-8-3 00:24:58-debug: // ---- build task Query and organize assets ----
2024-8-3 00:24:58-debug: init bundle assets
2024-8-3 00:24:58-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,1baf0fc9-befa-459c-8bdd-af1a450a0319,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,28d6d6b8-3f66-4a73-9795-17a0852ba2d4,ec8106fe-05bf-4e94-943c-e0d3b7bb5e45,620b6bf3-0369-4560-837f-2a2c00b73c26,2df0a40b-26c2-47ce-be0d-4d3cd4164737,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
2024-8-3 00:24:58-debug: Number of scenes: 2
2024-8-3 00:24:58-debug: // ---- build task Query and organize assets ---- (2ms)
2024-8-3 00:24:58-debug: Organize scripts start7%
2024-8-3 00:24:58-debug: run build task Query and organize assets success in 2 ms √7%
2024-8-3 00:24:58-debug: // ---- build task Organize scripts ----
2024-8-3 00:24:58-debug: sort script group...
2024-8-3 00:24:58-debug: Process: heapTotal 214.43MB heapUsed 200.11MB rss 216.83MB
2024-8-3 00:24:58-debug: run build task Organize scripts success in 0 ms √10%
2024-8-3 00:24:58-debug: Init settings and config start10%
2024-8-3 00:24:58-debug: // ---- build task Init settings and config ----
2024-8-3 00:24:58-debug: Process: heapTotal 214.43MB heapUsed 200.13MB rss 216.86MB
2024-8-3 00:24:58-debug: run build task Init settings and config success in 0 ms √11%
2024-8-3 00:24:58-debug: builder.tasks.settings.macro does not defined in i18n
2024-8-3 00:24:58-debug: Process: heapTotal 214.43MB heapUsed 200.17MB rss 216.89MB
2024-8-3 00:24:58-debug: // ---- build task builder.tasks.settings.macro ----
2024-8-3 00:24:58-debug: builder.tasks.settings.macro start11%
2024-8-3 00:24:58-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
2024-8-3 00:24:58-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
2024-8-3 00:24:58-debug: Sort some build options to settings.json start11%
2024-8-3 00:24:58-debug: // ---- build task Sort some build options to settings.json ----
2024-8-3 00:24:58-debug: Process: heapTotal 214.43MB heapUsed 200.21MB rss 216.93MB
2024-8-3 00:24:58-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
2024-8-3 00:24:58-debug: run build task Sort some build options to settings.json success in 1 ms √12%
2024-8-3 00:24:58-debug: // ---- build task custom joint texture layouts ----
2024-8-3 00:24:58-debug: Process: heapTotal 214.43MB heapUsed 200.28MB rss 217.03MB
2024-8-3 00:24:58-debug: custom joint texture layouts start12%
2024-8-3 00:24:58-debug: run build task custom joint texture layouts success in 0 ms √12%
2024-8-3 00:24:58-debug: custom joint physics start12%
2024-8-3 00:24:58-debug: // ---- build task custom joint physics ----
2024-8-3 00:24:58-debug: Process: heapTotal 214.43MB heapUsed 200.31MB rss 217.06MB
2024-8-3 00:24:58-debug: Fill script data to settings start13%
2024-8-3 00:24:58-debug: run build task custom joint physics success in 0 ms √13%
2024-8-3 00:24:58-debug: // ---- build task Fill script data to settings ----
2024-8-3 00:24:58-debug: Process: heapTotal 214.43MB heapUsed 200.33MB rss 217.08MB
2024-8-3 00:24:58-debug: // ---- build task Fill script data to settings ---- (1ms)
2024-8-3 00:24:58-debug: run build task Fill script data to settings success in 1 ms √13%
2024-8-3 00:24:58-debug: // ---- build task Fill scene data to settings ----
